student_id,attendance_percentage,past_exam_avg,assignment_completion_rate,study_hours_per_week,participation_score,performance_label
1058,67.83931449676581,41.72696057880034,70.0965456804621,11.453654805554208,4.705889874260577,At Risk
1059,61.80909155642152,85.30823534041714,73.99378101519544,21.316809965934567,6.858761204358587,Good
1060,73.01321323053057,77.21857308120788,81.37527316091851,22.700531838154255,5.908886824662149,Good
1061,75.54709158757927,82.24478608595342,93.68385570931693,10.128691723962516,1.5604579529369706,Good
1062,70.85396127095584,52.777849690534644,99.20417345996475,7.448022856413087,5.612523838932985,Average
1063,93.14950036607718,48.18228853520618,88.41367069322591,19.952086850608822,8.257632555095554,Average
1064,74.27013306774357,40.87267994007291,70.8883391083667,8.32053881760713,5.133158898372622,Average
1065,71.23738038749524,61.03525352839582,71.06785011385351,20.920129325814603,1.4676091979884158,Good
1066,81.70784332632994,75.39506121127798,86.87911507944457,11.745979833921545,8.076503794456297,Good
1067,65.63696899899051,63.53464270598394,61.938857288415115,17.35364768370382,2.8122740392237695,Average
1068,92.08787923016159,66.24849532142375,55.52370565656973,4.197312218197368,3.327587513992349,Average
1069,62.98202574719083,94.2495216696249,67.73110788203883,16.348764467561182,2.482357180890663,Good
1070,99.47547746402068,60.89532802139802,64.36194958270409,12.39065661095627,3.971935583843478,Average
1071,90.8897907718663,70.83936934958865,64.81540602279951,15.491994653035905,7.810763551197716,Good
1072,67.9486272613669,87.01918076446859,61.680387552495496,5.864326778131859,5.674472735535436,Good
1073,60.220884684944096,63.79256693927621,52.104659481818096,18.948096133716188,2.843931467356413,Average
1074,92.61845713819336,77.32520201367241,50.89369673667069,21.844332783494256,8.900470703368367,Excellent
1075,88.27429375390469,91.74182252480472,99.38611948680158,6.98501540208784,8.916236694563763,Excellent
1076,89.1602867216395,96.97123741945853,71.38865668679311,4.20143477696372,8.835205825414063,Good
1077,90.85081386743784,48.82440885574228,69.21633235798409,2.543687479065737,3.1491659024338534,Average
1078,62.96178606936361,95.59525750968967,83.9823641346535,16.76534451019512,5.061154097628893,Average
1079,74.33862914177091,69.52697758477228,60.912694393253204,15.963162830041957,9.864906905267876,Average
1080,64.63476238100519,55.4946632979375,97.49805919751127,14.57404049242361,7.948112286789914,Average
1081,94.52413703502374,67.54814537429567,89.3172507207776,7.334783210667434,1.2445067910300383,Average
1082,84.93192507310232,98.80195451712862,54.47055011561297,10.990837905826837,1.5868413213444286,Good
1083,73.23592099410597,69.55708563957218,70.87903878924642,15.67295570928198,5.175382391310995,Average
1084,62.54233401144094,59.72509661725049,93.95591537810824,13.425637753760896,9.182981852754041,Good
1085,72.4392928686265,78.00405125900355,97.2366011145705,24.719066964942407,5.848316181574428,Good
1086,73.00733288106989,54.408737126691584,73.37007556249348,5.138114308804862,5.480312572308612,Average
1087,89.18424713352256,44.551799686519836,80.67056946053539,17.98832474309466,1.9492632996096753,Average
1088,85.50229885420853,47.73278331463895,58.35169730460376,11.299331666398718,6.911020942518647,Average
1089,95.48850970305307,47.682750337466345,99.55843130684883,11.84859114328914,8.39892844540203,Good
1090,78.88859700647797,49.11416161073766,61.58358506917217,18.504748610138055,4.423780067568061,Average
1091,64.78376983753206,48.32963035896461,97.13658870675629,17.9260314804605,7.980506658327947,Average
1092,88.5297914889198,78.45248468819287,82.48233244961843,24.79888785515033,9.680289885107305,Good
1093,90.4314019446759,50.91280506394869,80.38683974394296,4.953068657444881,2.833898132149202,Average
1094,82.45108790277985,60.740036999431794,75.63442555082543,4.394521935835826,5.709966680752672,Average
1095,90.83868719818244,93.80730459436072,61.53349058588793,18.659792793961046,3.58424162276118,Good
1096,79.75182385457563,68.43769841577235,58.82640160027542,15.30289909114741,8.135689771304554,Good
1097,80.90931317527976,80.05346431126162,61.02431045350877,8.305695330875535,6.198340292930418,Good
1098,77.10164073434198,50.33919227209779,59.32191310721272,3.826645486746692,6.711241757952734,Average
1099,61.01676506976381,51.53734112852025,88.97922367833766,3.970139740717902,8.181227436543047,Average
1100,64.31565707973218,42.45211697598873,67.5062629583365,22.56639011727472,4.563734253962094,Average
1101,61.25716742746937,50.136103784329876,52.89213382816982,6.412948468531087,9.23581061566339,Average
1102,85.45641645055122,56.71542034191752,98.45513150704056,9.437545928656977,5.797259805215259,Average
1103,72.57423924305307,50.62062905660481,94.18929424817128,7.2130972512207245,2.421593405518132,Average
1104,80.34282764658812,45.322152025423335,96.38761415976064,10.164915034134559,7.263092063519222,Average
1105,96.30265895704372,47.238152266036046,99.74539113232177,3.5967483831601474,8.13935215394429,Average
1106,69.971689165955,67.64672608196355,58.69476246097437,13.938375190890218,3.85085509360774,Average
1107,76.41531692142519,52.38002310434755,69.81210094513294,3.5550889626209425,8.714613312988778,Average
1108,90.22204554172194,61.85619166288453,87.91192378520456,20.408199679914315,9.155289292891897,Good
1109,69.15192661966489,70.20503625129142,84.8010309026896,7.37537788393996,3.4921403864002802,Average
1110,63.07919639315172,81.42368971776192,57.69479531699275,14.420274035903743,9.851693254436999,Good
1111,71.59005811655072,42.358728390465934,90.79165624953089,22.24181901391354,2.266403752438826,Average
1112,66.44885149016018,87.96462393454256,61.22202859183304,16.970179488085464,2.81814101562241,Good
1113,97.18790609370292,77.67402336945446,61.19088074113115,14.258029090680711,2.658023553142235,Good
1114,92.32481518257669,44.905541916932314,76.84872114467068,9.459676321653639,9.045907390070834,Average
1115,85.33615026041694,92.41471744640663,79.64699674208515,9.659044000338552,6.8886329709246565,Good
1116,94.85842360750871,95.25234403190879,79.00431039189056,17.398199969558373,2.3689385490004558,Excellent
1117,92.14688307596458,43.66467759129183,54.574341869887746,24.865205308086853,4.962910765315141,Average
1118,67.46280235544144,56.61265888883222,93.87304313151901,17.22230136653571,6.5376822256282185,Average
1119,95.70235993959912,88.37207678758368,63.2800021294353,14.829018599510572,1.7511767649044496,Good
1120,81.57368967662603,84.89558142301951,56.47574606414021,18.804961735502662,8.94174731566605,Good
1121,92.2976062065625,51.07126116138264,94.43740399344887,12.699729082525517,8.232431818973817,Average
1122,95.84365199693973,52.56095940020262,97.78257491148767,3.38327387981806,5.5468609621897444,Average
1123,72.72013899887456,62.22832616748292,93.10638086327253,14.932826765191926,9.704139537332534,Good
1124,64.40207698110707,69.07137911146128,90.4758037362439,24.025381543623745,4.759848813475897,Average
1125,69.11740650167766,77.09528629181776,82.7620990319511,6.031967674226172,9.85699287132848,Good
1126,77.08431154505026,62.134818374186345,77.54286853045696,17.870112488875314,7.011279989232643,Good
1127,92.72059063689971,67.75208296798887,54.34933799557051,6.621474839158299,6.712041459285473,Average
1128,94.42922333025373,84.8482562880254,70.42266065353493,14.32403674288087,2.493594057662065,Good
1129,60.27808522124763,42.20099217343587,68.6344258506157,4.2235583418745515,8.937349824741796,Average
1130,80.42989210310263,55.146216660641244,62.98768918801631,12.358531533938258,4.847407191285536,Average
1131,76.69644012595116,82.80097515307315,86.17100568442925,19.391756564590658,2.460100652042314,Good
1132,68.88431241882921,93.71241026123195,74.79378675393855,9.994145057496588,1.1134676797818313,Average
1133,64.79461469334731,70.70064652693996,54.0523107953824,17.292969663206016,6.037801152745443,Average
1134,73.50460685614512,71.92680911591894,61.009160097490565,20.295349098163772,5.746596599104087,Average
1135,97.71638815650077,46.430320680386565,84.16293818297979,23.32508984802741,7.474182601322427,Good
1136,72.92811728083021,66.84474200940727,53.80654297451501,7.396767882675432,9.01232247716022,Average
1137,80.75162486973464,71.9570359873014,92.56034570243844,11.184266063614087,1.7146592617872658,Average
1138,88.12075835580711,54.54823021808378,74.75732635069872,5.505568306599601,7.583468413063261,Average
1139,74.54518409517176,56.15459385696286,74.0293288663324,24.82712054964263,2.68670749687824,Average
1140,98.87128330883843,62.63704978627736,79.62038923297588,23.321022262258793,8.723593478414475,Good
1141,98.49789179768445,41.20427186666358,91.23404829625746,14.41901399645287,8.371571624754905,Average
1142,70.07129183301457,59.3247499349907,67.39046039510966,21.36676577065769,5.867143794869899,Good
1143,79.88994023569542,52.68688041979268,83.90080762795318,13.98203347725697,7.392185187609804,Average
1144,72.03513239267079,59.64984113067488,78.28659819978955,16.342470824063476,3.8291510186537354,Good
1145,71.3936197750987,47.18572790915508,63.35141350847107,4.049861938668382,5.240511090395332,Average
1146,61.47547789418131,93.4316368443937,93.9314993177579,19.371219671426584,8.394732079394245,Good
1147,84.38257335919587,75.61554721324292,89.8713010803464,4.937410123610401,5.133386774558925,Good
1148,80.10716092915446,80.74613914866939,82.92259173292128,20.999555495808153,4.220184387928976,Good
1149,62.05915004999957,87.3502743164403,92.52908645471209,19.986646016418877,5.447912025252699,Good
1150,71.14585856946445,69.90653193574343,93.36471004799012,18.301128048088458,8.454243271934965,Good
1151,96.33063543866615,45.21521728524542,85.41814883575174,2.8316887520695286,4.016872426337855,Average
1152,69.5824756266789,72.22639250911287,91.85066641818361,8.97195218674256,2.5638543382216943,Average
1153,65.79579488364892,75.21046708125274,84.87357308346418,8.051589107949386,7.408126182977027,Good
1154,79.57811041110253,84.7263684510598,84.00703858801502,10.283137371844939,8.433803914372735,Good
1155,99.42601816442402,65.89957277378076,80.93056891075922,4.015783175568286,1.9057373067118,Average
1156,69.68221086046002,47.65481816773382,87.63583197788206,23.550029929714444,3.1588670148035023,Average
1157,86.88542189623514,57.026554347923465,57.93025526465368,14.737451536384654,2.277747907848945,Average
1158,90.46478461314871,61.78493778391811,94.04353795994642,9.02705914513454,4.131472704239499,Average
1159,69.50550175969599,78.75503447989607,93.5921763872616,11.130574892708518,5.053158810148714,Good
1160,89.12865394447438,74.24669828013472,51.462364151727954,12.28565843161122,7.739437032669758,Good
1161,74.71132530877013,61.36580355387078,91.29083752823814,15.813669667294198,6.860328263935067,Good
1162,85.29223322374318,99.19091492757877,56.44349337367226,13.86062683701945,6.588357107305881,Good
1163,85.34118843043579,76.34648916141323,66.7559427129571,23.146015383931598,4.171374519486889,Good
1164,81.43098736299034,54.233607504159664,87.1754128145804,13.430160106834096,8.57302797776284,Good
1165,63.61159080217633,46.106948357224226,58.03799480241541,24.81963434093619,5.241584506583481,Average
1166,93.41209982356952,49.171548351059926,90.8983512059531,21.5827740281372,9.81194444213639,Good
1167,72.83120259886944,54.757463703070485,91.6067088978871,6.795741830218724,6.707279244661631,Average
1168,67.46074041599417,49.64088239557334,75.37338668804182,23.403689936810075,2.1363826740805245,Average
1169,61.63100566219056,51.19402144307834,50.31929358584168,4.67642715136595,7.085598058678906,Average
1170,83.63571772752968,57.10571012163082,64.35190665874563,20.801343295297407,3.925936138885291,Average
1171,87.1025744736913,50.40241571768529,80.84634591878711,10.754335749961342,7.1769447701748765,Good
1172,60.663513157114245,93.8059254775855,99.05930890137117,22.193409370236598,1.6267703334616517,Good
1173,80.48372233197124,44.81402473969853,81.59067635083342,21.96530387247136,2.5739329345836346,Average
1174,69.05983100791752,71.47068337421528,62.99017905320799,20.536284202705286,8.701635330152076,Average
1175,85.80691161637799,64.6238096193797,81.70028515498056,20.17070003506241,3.044616013211634,Good
1176,66.97465716019965,98.94271701451638,76.99926898579278,9.007620199254937,8.53337012718646,Good
1177,87.63750952409865,46.72233413008314,88.99226975755718,3.8611435101788,3.5134847960896938,Average
1178,75.46941385202149,63.871335942744494,55.34903194134792,11.268544111598713,6.785937190528369,Average
1179,97.46919954946938,98.16822599652212,88.05139512510141,5.9910638446897,7.247355161588479,Excellent
1180,65.50083776583973,91.93042755363882,77.06332893380551,17.98387504475662,5.613892778305477,Good
1181,73.64265404201034,89.02432425695679,98.14960019294973,9.960293710369069,3.7477960902705814,Good
1182,64.53894084962356,55.474169622696394,67.0936083019343,24.43903461977804,2.913799387339865,Average
1183,96.98774473114251,50.25325524340395,81.6310946566974,16.742357778942637,1.298704191061836,Average
1184,95.09357413523924,80.11859319546586,96.60140527550087,20.9170529635903,3.7355176111665145,Excellent
1185,70.31766510860622,95.76255934765516,55.12548639953396,5.048067473062513,6.878465114781547,Average
1186,86.39936184136715,73.40577358083578,96.86142436182256,21.826333092270318,9.444743366036343,Good
1187,92.68888800804864,74.29676136819398,84.39428611504067,23.22341538180807,8.840840340367468,Good
1188,82.2080324639785,56.79874561961705,53.39185295525859,13.202424132835526,7.8945829888177235,Average
1189,81.18602313424026,86.16957599151621,65.04817834734081,15.94381756827248,8.096026089279688,Good
1190,69.67409163601806,51.2226249134514,85.40860443226407,19.590625420768895,6.984864131283957,Good
1191,63.72411071223597,59.42075418425462,53.36753007343859,6.021288426989488,3.342581718094027,Average
1192,95.88863031813307,65.526186316985,79.10852300881366,13.559019758659176,9.16475527635247,Good
1193,96.01672228653322,70.4566227210673,67.29415284764784,11.169249638763201,7.036590807152506,Good
1194,85.32405829093072,54.544583944904815,81.04577588837385,5.36660181973173,6.04396567882396,Average
1195,73.56119164194803,46.89020948435221,52.28710169062564,10.453291712705223,1.9989052229213295,Average
1196,73.96838298450643,76.63720254649795,93.57684030761882,3.567963115866352,5.023499894257829,Average
1197,89.03822715480958,57.31783319441534,98.67444845886985,2.5936738598382005,5.143224440817336,Good
1198,95.88441039810309,74.87429328535674,98.44389276428458,5.108824650560924,8.78107248570403,Good
1199,95.48345697060469,49.26176291645214,87.48259158714623,24.151647566551,5.919833981690096,Good
1200,91.19502183430495,68.86840611128905,56.5043120065316,14.63917932558539,4.423604940733687,Good
1201,85.68126584617151,71.95536595309515,87.91315979645113,24.21390970652406,9.791202956595933,Excellent
1202,63.365598599801956,43.109412209345614,51.229345822940076,11.947451201593035,1.9964853399368412,Average
1203,66.46514856378455,60.196256691635234,51.106177576449866,9.171771060960971,4.802935854807501,Average
1204,95.94216754108317,48.064880616338456,66.18051095747705,13.641262845325613,1.3782220765426476,Average
1205,84.2571623863836,43.80249822836606,74.43215952023328,12.108768838556934,7.659137086902373,Average
1206,60.36788206466519,99.39761394339672,88.52037089038966,4.43028773802011,9.262688969792356,Good
1207,64.05886171464128,59.34123069848338,84.16476883032526,16.739005237874743,3.5203359659544047,Average
1208,86.54007076432222,88.5924667512781,72.29513531883742,6.968878197720791,8.725075091192089,Good
1209,60.20246335384875,55.27843928582583,63.68133331408329,16.25052296265008,3.62996407415708,Average
1210,66.43232205669995,80.89016333343577,99.85622500788556,16.954625125157527,9.196931454795237,Good
1211,81.94935157466344,85.61367159338118,71.30906511179865,5.496571621958907,7.785657132371055,Good
1212,87.67580790770774,75.73832443647066,72.56935121648377,3.4110414235453677,8.244160991572947,Good
1213,86.07845038010402,68.2945713130095,58.181191059583455,19.957516479574117,1.1620590004040905,Average
1214,68.9707723784224,64.71045484883611,89.74047743749647,12.575409746694364,9.665293213666233,Good
1215,88.48716885390144,60.93209599257972,84.68411128907442,3.3377672966259433,7.540038928632909,Average
1216,69.489963499872,95.77174865486955,61.03848063943802,24.881925294904644,3.7427598584751998,Good
1217,73.01598792637071,89.83716446726375,54.11905228079213,3.3289529029164324,8.464551983729622,Good
1218,89.85965620472096,97.90161463999075,84.02496510373565,17.98581026374672,3.5336907857343696,Good
1219,85.98531596188859,47.45783340913268,82.72556071405677,24.624615281058514,8.85478455609515,Good
1220,93.96893641976712,83.85204851221866,63.662976349910466,7.501142396966289,2.013223513707433,Good
1221,86.30451569201374,96.30042740926227,97.54317811252051,5.271735479805512,7.333173797147162,Good
1222,82.73234413341886,50.87398396993961,57.55289458904501,4.791853606715865,5.866286289804193,Average
1223,63.7469907131237,43.98977604200665,71.6167400521301,8.975328394054698,1.8688102317589674,At Risk
1224,74.70863212237734,84.46723895740354,97.18079600837994,4.324053653244874,3.177044454329551,Good
1225,70.60809470726902,74.46838679079471,70.98636584630611,17.919710858965033,1.111636326495833,Average
1226,69.75958573516334,90.50972660549633,81.92629738320429,3.432711356991442,5.218911689180553,Good
1227,98.92042219009782,48.38634259757737,69.87971989813971,13.716708947445163,3.711387346840003,Average
1228,75.72390898667041,87.71603871159341,63.7107601174335,24.924027638618465,6.38521735867983,Good
1229,95.68186220708454,52.09763920286467,99.19888239799141,20.721316198638434,3.675140269377555,Average
1230,85.24554503989052,49.81935657194227,70.46670031575215,16.15004707931325,3.699272003562862,Average
1231,91.79245214166593,49.85594787585958,94.70496018395673,9.04383327809207,7.6887387885844305,Good
1232,80.10548372420769,88.87448321388293,61.49773029455431,16.349604234707684,1.4332855238051811,Average
1233,83.07615538505436,79.911833241772,60.655235201254165,14.121953669967988,9.126054956727884,Good
1234,79.70070775275455,71.38392548614716,51.55670414422557,11.799917829478543,8.670374869520632,Average
1235,67.80971951192178,61.529829047410146,82.58334126879424,5.006338665024588,7.0102421490376585,Average
1236,88.89808461046022,92.6320324487865,68.42631718618806,22.391896950530736,6.338994130966459,Good
1237,71.23089449763424,63.546706445358126,93.21791249198185,12.345046922890418,9.03072248325687,Average
1238,60.97263865725815,88.99596636829463,73.66049533457786,6.476317771877596,2.66797161575843,Average
1239,85.81889183628671,66.3480945142131,98.40967139573608,10.458465070177661,1.7107224597174575,Good
1240,67.08442717628196,62.61666576549445,59.27627578515606,11.524984308165322,3.155591529185843,Average
1241,97.61834337411656,67.76078714017639,93.43115839778054,21.03337159803811,8.151204508301714,Excellent
1242,98.1571430801035,58.08267244984852,88.82984263958708,18.873130752912246,1.31203240053835,Average
1243,96.59457560881793,84.85656281057507,88.5460922322026,19.694012553750817,6.245261515751407,Good
1244,74.80634801021777,70.16322340554875,92.23916140584438,2.253719081858886,9.95893764572179,Good
1245,60.6182646611547,53.93276170880904,88.05119954714993,11.571541958134514,8.701264844537855,Average
1246,97.13274250350901,93.97447439647411,81.31101608157077,13.070915487612444,5.693011201392305,Excellent
1247,77.12736593269257,63.033473282392684,56.56224388411938,2.4414223669303037,1.572768183579781,Average
1248,98.66619276174679,72.61317166683932,51.6263089745626,7.975703801135787,8.482361629471388,Good
1249,98.54479908357011,94.38832665787282,96.04239239078434,19.486665931809107,6.390806573594895,Excellent
1250,94.12037821869441,77.45427975483952,80.8325157260369,5.153523231766979,2.0343969735361016,Good
1251,71.77795568278343,47.013882442501846,89.82686454880881,14.312133023409608,1.844715563410206,Average
1252,75.403909144077,96.3899274168085,74.0761175756275,6.949643056396463,9.186641374929332,Good
1253,94.04546686067428,77.66248318428507,55.86540944811972,2.278777816809545,7.022802366442706,Average
1254,72.6768802062511,60.09433687942517,56.259289610127524,7.547633524789454,8.4635811938508,Average
1255,66.7797098674437,48.35632435980324,84.27826436144858,24.44509636293124,8.910810102540406,Average
1256,82.27205049833401,87.64151135621776,71.51529474497313,20.43535357330876,6.1459511684349,Good
1257,97.44619096643123,77.20436535571082,60.02623633501683,24.070262819383768,5.657017165795372,Excellent
1258,87.84119186699891,72.0076655185793,74.57972733707184,13.220643010306336,4.873846692888912,Good
1259,82.8024468035746,93.63355498305745,53.21044685375671,4.5239325695825805,3.8525192901200738,Average
1260,63.887059750830744,87.31583267347185,79.09857009571994,14.603068246394939,4.911363647728406,Average
1261,84.6002890679668,49.100492783965066,63.449670221754886,12.4506786948791,7.964916901571407,Average
1262,99.60215400417053,58.70332406773289,89.87795503185941,21.420212903011166,6.417310879136184,Good
1263,65.60336060946096,54.90934838886794,65.51809794617868,4.255899358037626,9.032709609593615,Average
1264,80.73318609454947,84.63677755436062,72.76100745409006,13.229546151500898,4.99042012941269,Good
1265,95.09492287711822,42.011946084146764,50.58102699540503,5.451119287961638,6.463806208468786,Average
1266,89.63074471016817,74.193381092279,53.62234438972794,9.46754631847138,6.681767977827898,Average
1267,87.88062963981072,85.74752114444144,69.62467782033424,18.95921277991939,6.32527446075693,Good
1268,88.09936335948437,92.60593820570497,73.99694173585618,12.94841697548163,7.323703957769647,Excellent
1269,74.3796460487902,60.52490492295445,80.00102740596519,10.645430558352695,3.1369012153732565,Average
1270,71.74367377057973,89.27543828032077,64.58312893546517,11.072954407110812,5.611273997912116,Good
1271,92.37444621914054,46.63790421731243,84.74909430632712,12.567275673337694,1.938023225275129,Average
1272,92.40453578716723,90.7871375040711,93.00611985946023,20.05538050825231,4.460601948803313,Excellent
1273,94.68289274320415,47.649319739918944,88.99254944466749,22.51794784562539,5.38900361759138,Average
1274,96.52962210225886,63.837237433622036,51.980941267417855,23.97269778959035,6.870018335909252,Good
1275,80.4536959544375,87.83772194677321,74.02534736289145,20.098777883871787,9.55477947327583,Good
1276,80.06065178748798,48.99504564092643,55.246508920908745,9.254358602204292,6.405859598935203,Average
1277,91.931807158671,53.75508371395849,62.10225079312637,17.82709823999047,7.692345245589038,Average
1278,85.99855723111061,83.33515410358397,99.33312966335733,12.064871853274013,5.556394535456825,Good
1279,88.07867509030814,83.20219219276447,57.12477714507566,7.857424307059177,6.706936282386982,Good
1280,91.83170677744404,78.46885797311784,74.9444076725678,21.34004632679622,1.638389945203961,Good
1281,95.60021367270265,81.636906668026,80.90778671590596,2.883806026133475,3.289524227576623,Good
1282,73.51980627406144,72.56346660085578,85.12324852720519,22.74052581911474,4.256677838846248,Average
1283,75.02331810559775,55.10794353441717,77.98243417434571,12.613981686368886,5.252440195058622,Good
1284,63.75927759363476,60.741759610235164,50.48854237095918,16.65563396659045,1.4108387095214536,Average
1285,83.13120563984697,50.89586300808554,66.3230654121996,17.165140210733,2.2602168779798593,Average
1286,61.43769095186968,94.5070336800177,75.88558216923558,22.587708036250337,3.491328770121752,Good
1287,78.6239207252984,75.00350768596724,54.39332495724167,16.643402689845768,9.743794218109455,Good
1288,81.70578538830307,64.0510850058184,67.53134656045904,16.12047244948142,3.9821230639274567,Good
1289,71.46165008513138,67.72034821864796,51.66015543956833,3.5329969328958692,5.338369523008743,Average
1290,83.63333042276042,96.83700037670891,53.928924857751035,13.923384504739694,2.764879414645536,Good
1291,61.220009997561974,49.20108418696481,69.8461638100798,5.453887018791958,6.497020639681915,At Risk
1292,61.493927549968575,75.17378992100782,56.63578770215302,18.960976680594168,3.5261489396437686,Average
1293,92.90402242638633,70.35332073306796,78.3770424130779,13.781104178691512,2.8629332059458408,Average
1294,74.40762565645052,76.68725412607887,84.47324845686329,17.645238921792128,5.649153656013811,Good
1295,65.0824205060754,41.08661102925043,90.02933495545415,2.958476713854838,1.0495521924437874,Average
1296,80.88973040219217,92.3274345366491,60.007512212240506,3.950216369053474,1.0689762938430278,Average
1297,90.79974212394444,95.92709694901674,58.37412911295349,18.475437925441692,2.9716192819167198,Average
1298,68.63284109987373,73.90799101535254,55.228392016720015,3.657939727969487,1.3304922625073903,Average
1299,84.91561903276,81.79904943261354,81.82151247718184,3.6389047386009477,1.9722317871762223,Good
