study_hours_per_week,parent_collaboration,attendance_rate,average_marks,final_grade
29.14836957740764,5.68147151000794,93.73508363420997,97.08420053239942,89.94414906148272
23.703719054111207,8.669633502866862,76.4468567013606,76.09670920877987,75.30714867943281
28.305970363797297,5.9671615489703695,96.95338492564481,89.15133156560742,88.25198052935967
27.055165811974167,6.0484417438184765,89.93916178868326,93.05238780090447,85.40217298852437
18.741199406710383,8.889882423925105,99.89670552666686,53.68478631693595,75.05688393666911
27.812478580647273,4.631345795911574,67.53559077258551,52.7226903944936,68.12424715055593
4.4777900574537455,2.2061370560557667,88.35941444655634,76.6588593310595,67.00136979782052
7.487520147736065,1.2590440868200508,70.0965456804621,64.66170818840229,54.64047415775801
3.266364089495066,7.796235301062571,73.99378101519544,90.39167817200322,70.60684498113842
11.109249261371401,6.582785962181182,81.37527316091851,94.00138740388067,73.52418411001997
12.882964111305496,7.336717912893012,93.68385570931693,61.20528275816309,73.69255041945775
9.597772889669086,2.9166774535801965,99.20417345996475,54.21223353846892,63.883607547306724
25.20465025625402,2.2273432802809277,88.41367069322591,86.83153091463171,79.95302345098969
11.9890931474205,1.1309019910109375,70.8883391083667,56.48836213288817,64.10504026276567
9.866166271246662,4.155288029259372,71.06785011385351,89.3568591108207,70.59618799102114
17.195490328430957,6.309259181691698,86.87911507944457,65.42429521892578,69.22044181583333
5.945878299293354,4.530196405897591,61.938857288415115,80.05299395748823,59.92088746171857
24.46151546111311,4.937274298213562,55.52370565656973,45.73211883008009,58.327282910461264
4.0874180230335835,9.137428250443735,67.73110788203883,77.43155948059439,66.19741633551365
29.632834224814484,4.134299203209704,64.36194958270409,67.10606072423374,63.99017260719237
23.62285354030641,5.625905402438297,64.81540602279951,75.19650779052844,72.94720277373816
7.564039082956827,8.052877114670288,61.680387552495496,50.0808524646918,51.44715900924039
2.154619279460867,4.568885040891431,52.104659481818096,84.21242469665093,63.18661139693148
24.832919996735356,6.598780302050861,50.89369673667069,91.7678246525937,76.76289175643633
21.79200562773328,8.761273378720706,99.38611948680158,53.00438800544654,74.29131152535639
22.412200705147644,9.54568561291878,71.38865668679311,45.7428733312097,67.86680812320684
23.59556970720648,2.323661328361341,69.21633235798409,41.41831516278018,55.1062573190997
4.07325024855453,9.339288626453449,83.9823641346535,78.51829002659596,74.73334160874019
12.037040399239633,5.429046637715844,60.912694393253204,76.42564216532685,64.78544667278882
5.244333666703632,3.324199494690625,97.49805919751127,72.8018447628442,66.64973282050308
26.16689592451662,5.132221806144352,89.3172507207776,53.916825766958524,69.09970488254359
19.45234755117162,9.820293177569294,54.47055011561297,63.45435975433088,67.0730596743199
11.265144695874177,5.4335628459358265,70.87903878924642,75.66858011117039,65.13127224590976
3.7796338080086618,3.958764492587574,93.95591537810824,69.80601153155015,65.44272118491986
10.707505008038542,6.700607688850532,97.2366011145705,99.26713121289325,82.92330157757469
11.105133016748917,3.1613105690037377,73.37007556249348,48.18638515340399,54.93320221588453
22.428972993465795,1.6827699529779752,80.67056946053539,81.70867324285562,79.99178532927321
19.85160919794597,2.159917497195843,58.35169730460376,64.25912608625752,54.999942039921365
26.841956792137143,2.152412550619952,99.55843130684883,65.69197689553688,76.75487005392257
15.22201790453458,2.3671242416106493,61.58358506917217,83.05586593949057,68.98378500117845
5.348638886272448,2.2494445538446914,97.13658870675629,81.54616907946217,71.2984391829502
21.97085404224386,6.767872703228932,82.48233244961843,99.4753596221313,87.75838989229791
23.30198136127313,2.6369207595923037,80.38683974394296,47.703657367247516,58.30593672238663
17.715761531945894,4.111005549914768,75.63442555082543,46.246578963049984,59.215630254753584
23.587081038727707,9.071095689154106,61.53349058588793,83.46032902772447,75.21226318913551
15.82627669820294,5.265654762365851,58.82640160027542,74.70321502038455,66.59859652840802
16.63651922269583,7.008019646689244,61.02431045350877,56.44963999358835,62.81848380928347
13.97114851403939,2.5508788408146685,59.32191310721272,44.765162139339196,55.96689289289331
2.7117355488346653,2.730601169278037,88.97922367833766,45.13949497578583,55.02253887329419
5.020959955812525,1.3678175463983098,67.5062629583365,93.6514524798471,65.94094902142977
2.880017199228559,2.520415567649481,52.89213382816982,51.512039483124575,43.659199696505425
19.819491515385852,3.5073130512876274,98.45513150704056,59.40229372693125,70.56786370302748
10.801967470137146,2.5930943584907213,94.18929424817128,53.59938413361928,63.41013528051696
16.239979352611677,1.7983228038135004,96.38761415976064,61.29977834991624,67.27956455590865
27.411861269930604,2.085722839905407,99.74539113232177,44.1654305647656,68.86038959526344
8.980182416168498,5.147008912294532,58.69476246097437,71.14358745449621,62.58600447913409
13.490721844997633,2.8570034656521326,69.81210094513294,44.05675381553289,48.63292818839922
23.155431879205363,4.278428749432679,87.91192378520456,88.0213904693417,85.24193216904118
8.406348633765429,5.530755437693712,84.8010309026896,54.02272491462598,64.97052256407089
4.155437475206204,7.213553457664288,57.69479531699275,72.40071487627063,58.088453207012265
10.113040681585504,1.3538092585698904,90.79165624953089,92.80474525368749,68.93868617080686
6.514196043112124,8.194693590181384,61.22202859183304,79.05264214283164,62.673835416706815
28.031534265592047,6.6511035054181695,61.19088074113115,71.97746719308012,74.75163364739267
24.627370627803675,1.7358312875398472,76.84872114467068,59.460025186922536,64.64966120463488
19.735305182291857,8.862207616960994,79.64699674208515,59.98011478349187,67.5905806317576
26.400896525256094,9.287851604786319,79.00431039189056,80.1692173118914,80.67997021738533
24.502818153175205,1.5497016386937736,54.574341869887746,99.64836167327005,75.27108370948719
7.223961648809004,3.4918988333248335,93.87304313151901,79.71035139096271,73.48017403392582
26.991651957719377,8.255811518137552,63.2800021294353,73.46700504220149,72.55614813569225
17.10158277363822,7.734337213452926,56.47574606414021,83.83903061435477,68.47822794163214
24.60832434459375,2.6606891742073957,94.43740399344887,67.91233673702308,73.99529882971683
27.09055639785781,2.8841439100303927,97.78257491148767,43.60854055604711,65.31596371870438
10.90409729921219,4.334248925122438,93.10638086327253,73.73780895267458,76.70932947770247
5.081453886774949,5.360706866719192,90.4758037362439,97.45751707032281,77.58146981134377
8.382184551174367,6.564292943772664,82.7620990319511,50.51817654145958,63.57667496732746
13.959018081535177,4.320222756127952,77.54286853045696,81.40029344923994,75.55682180897803
24.904413445829807,5.162812445198331,54.34933799557051,52.05602131954339,60.44217648210124
26.100456331177618,7.727238443203809,70.42266065353493,72.14966106838487,72.97735109856406
2.1946596548733397,1.330148826015381,68.6344258506157,45.800586978803175,45.97985543387121
16.30092447217184,3.2719324990961867,62.98768918801631,67.02225617549111,60.19625113977542
13.687508088165812,7.420146272960972,86.17100568442925,85.36979973371476,75.85372286384555
8.219018693180447,9.056861539184794,74.79378675393855,60.85429145433892,64.6548811672073
5.356230285343118,5.6050969790409955,54.0523107953824,79.89470346923308,55.619604799167554
11.453224799301584,5.789021367387841,61.009160097490565,87.72699764738375,71.51695041309888
28.401471709550535,1.9645481020579845,84.16293818297979,95.63066916876716,82.4665273606331
11.049682096581147,5.026711301411092,53.80654297451501,54.078524911327214,51.61320648188303
16.52613740881425,5.793555398095209,92.56034570243844,63.958954948558485,72.8779276237132
21.68453084906498,3.1822345327125667,74.75732635069872,49.14496079982504,59.05999131338287
12.181628866620231,3.4231890785444286,74.0293288663324,99.5490101295025,76.9978632568644
29.209898316186898,4.395557467941604,79.62038923297588,95.62005807545772,83.67635016873403
28.948524258379116,1.1806407799995373,91.23404829625746,72.39742781683358,79.14520856985519
9.049904283110196,3.8987124902486046,67.39046039510966,90.52199766258528,64.1766608422444
15.922958164986792,2.9030320629689017,83.90080762795318,71.25747863632253,69.10396252933167
10.424592674869551,3.9474761696012317,78.28659819978955,77.41514128016559,73.337713089866
9.975533842569092,2.077859186373261,63.35141350847107,45.34746592696099,44.37162546566906
3.0328345259269183,9.014745526659055,93.9314993177579,85.31622522980848,75.49892631392366
19.06780135143711,6.342332081986438,89.8713010803464,47.66280901811409,67.92850139137289
16.07501265040812,7.111920872300407,82.92259173292128,89.5640578151517,80.52866526958118
3.441405034999702,8.102541147466045,92.52908645471209,86.92168526022316,78.02726762350757
9.80210099862512,5.485979790361515,93.36471004799012,82.52468186457858,77.53721189224572
27.431444807066303,1.7822825927868133,85.41814883575174,42.169622831485725,64.15265490470914
8.707732938675228,5.83395887636693,91.85066641818361,58.187701356719714,68.93538479415604
6.057056418554247,6.281570062187912,84.87357308346418,55.78675419465057,62.55697797111398
15.704677287771764,7.70895526765897,84.00703858801502,61.60818444829114,68.87540589416706
29.59821271509682,4.884935916067114,80.93056891075922,45.25856480583031,68.11608931196402
8.777547602322011,2.148222725160074,87.63583197788206,96.21746938186376,81.3917825022098
20.8197953273646,3.55398315218852,57.93025526465368,73.22813444274257,63.12241279878523
23.325349229204093,4.267740667587716,94.04353795994642,58.33145863948141,69.24298643533704
8.65385123178719,6.8132551719844106,93.5921763872616,63.818891024457,72.74191401544739
22.39005776113207,6.137004742020207,51.462364151727954,66.83215243029014,61.70438352706572
12.29792771613909,4.204870533080616,91.29083752823814,76.03566000163704,66.19573392478814
19.704563256620226,9.878637239136816,56.44349337367226,70.94076566178987,70.39486056277113
19.73883190130505,6.451973374211985,66.7559427129571,95.16351839286504,76.13552265773308
17.001691154093237,3.1350411256239505,87.1754128145804,69.81780897434982,69.79430408502411
4.5281135615234325,1.9160422535836337,58.03799480241541,99.52948088939877,65.29886650587653
25.388469876498664,2.375732252658988,90.8983512059531,91.08549746470575,83.87739390327316
10.981841819208604,3.213619555460573,91.6067088978871,52.51063086144015,63.89400545440894
7.222518291195918,2.446132359336001,75.37338668804182,95.83571287863498,69.46229162634745
3.1417039635333897,2.679103216461752,50.31929358584168,46.98198387312856,42.19224804507093
18.545002409270772,3.565856518244624,64.35190665874563,89.04698250947149,70.19240552327318
20.971802131583907,2.560362357652793,80.84634591878711,62.837397608594806,68.68338908005488
2.4644592099799723,9.070888821637826,99.05930890137117,92.67845922670418,83.89013045522356
16.338605632379867,1.7221037109547799,81.59067635083342,92.08340140644702,72.46701840356523
8.341881705542264,5.720602506132292,62.99017905320799,88.35552400705727,70.53409103802146
20.064838131464597,4.693571442906954,81.70028515498056,87.40182617842368,76.66389802984403
6.88226001213976,9.841407552177458,76.99926898579278,58.280748345882444,65.96531330646515
21.346256666869046,2.008350119512471,88.99226975755718,44.85515698307513,62.862024473192655
12.828589696415047,4.580700391411675,55.34903194134792,64.17881072590968,61.54681744499201
28.228439684628565,9.72523389947832,88.05139512510141,50.41147089919052,74.13751822829643
5.850586436087811,8.789564133045822,77.06332893380551,81.69706533414771,70.31497293000811
11.549857829407237,8.353648638543518,98.14960019294973,60.76598359226713,72.7232973111085
5.177258594736494,3.3211254434044584,67.0936083019343,98.53661205159489,67.89503448928747
27.891421311799757,2.5379882865105925,81.6310946566974,78.45832464071992,78.82379192371278
26.56550189466747,7.017788979319879,96.60140527550087,89.34883381806165,84.98835072404648
9.222365576024357,9.364383902148273,55.12548639953396,47.95148036451091,49.28442063557462
20.479553288957014,6.010866037125368,96.86142436182256,91.72086893635736,83.62684024140266
24.882221605634044,6.144514205229099,84.39428611504067,95.36543143080365,89.10827938574973
17.545622724784945,3.5198118429425573,53.39185295525859,69.22371512913615,63.79232509771338
16.830216193968184,7.925436398727432,65.04817834734081,76.37517626505866,69.33571465959487
8.771864145212646,2.6833937370177106,85.40860443226407,85.88858805417973,70.80692148094572
4.6068774985651775,3.913113127638193,53.36753007343859,50.49031763562475,45.29916750746445
27.12204122269315,4.828927947547751,79.10852300881366,70.15396458780654,77.61159133431495
27.211705600573254,5.568493408160095,67.29415284764784,63.919781666338785,65.49954711628698
19.726840803651502,3.181687591735722,81.04577588837385,48.782439529734944,61.62934889418883
11.492834149363619,2.033531422652832,52.28710169062564,62.05206533749188,53.82110669632297
11.777868089154506,6.495580381974693,93.57684030761882,44.09033856312961,64.26993753524535
22.326759008366704,3.597674979162302,98.67444845886985,41.54871441696922,66.47417868102983
27.119087278672158,6.231143992803511,98.44389276428458,48.109977349289366,76.47961977341703
26.838419879423284,2.389264437467821,87.48259158714623,97.78690669535044,77.4190280218834
23.83651528401347,5.330260916693358,56.5043120065316,72.97177215370101,68.23544432341727
19.976886092320058,5.793304892964272,87.91315979645113,97.94932966919319,83.75887024313103
4.355919019861368,1.4664118314018422,51.229345822940076,65.94987269980791,42.460514809205414
6.5256039946491855,4.029438503745285,51.106177576449866,58.70896798511558,50.193334843451176
27.15951727875822,2.209732092450768,66.18051095747705,70.36851177041464,71.2074701519622
18.98001367046852,1.5703747342549097,74.43215952023328,66.3707013179746,63.23808237804235
2.25751744526563,9.909642091509507,88.52037089038966,46.33988105570464,63.41397793094674
4.8412032002488985,3.9011846047725065,84.16476883032526,78.44957888141238,71.99370102044156
20.578049535025563,8.288870012691714,72.29513531883742,52.96229095057598,69.00056285801261
2.1417243476941232,3.2917658928738747,63.68133331408329,77.17527729386978,62.440028370138336
6.502625439689963,7.133524500015364,99.85622500788556,79.01206554388921,79.1624733506718
17.364546102264413,7.842050739007179,71.30906511179865,49.12149118771889,61.34871169801011
21.373065535395412,6.360748665470599,72.56935121648377,43.680977626640086,55.102361441134455
20.254915266072814,5.244185696951425,58.181191059583455,86.84569516410639,69.7250233444617
8.279540664895674,4.706568227325417,89.74047743749647,67.5880254261592,64.75683627707967
21.941018197731005,4.139814398886958,84.68411128907442,43.48982773032855,68.6475511844545
8.642974449910401,9.365762298230432,61.03848063943802,99.69197903018602,74.39553043454139
11.111191548459496,8.475574670089562,54.11905228079213,43.466833659782,50.72363103108859
22.901759343304676,9.685242195998613,84.02496510373565,81.7021137315132,84.86871039501345
20.18972117332201,2.1186750113699024,82.72556071405677,99.02073551580482,80.89648853280342
25.778255493836983,7.577807276832798,63.662976349910466,54.350806252955536,69.56156324094752
20.413160984409615,9.44506411138934,97.54317811252051,48.53496212123177,71.32758712577348
17.912640893393206,2.6310975954909415,57.55289458904501,47.283096365345735,51.21903573975662
4.622893499186589,1.5984664063009975,71.6167400521301,58.196508854055736,50.02465251191838
12.296042485664138,7.670085843610531,97.18079600837994,46.0627486606388,62.29026959872615
9.425666295088313,6.170258018619207,70.98636584630611,81.52968050164792,66.50017130716628
8.831710014614341,8.576458990824449,81.92629738320429,43.73750788780376,59.04599499122208
29.244295533068478,2.2579513896366055,69.87971989813971,70.56532768898738,68.26160337479638
13.006736290669291,8.15740580673901,63.7107601174335,99.8018112311786,74.79649817787993
26.97730354495917,2.8146458804297008,99.19888239799141,88.83821617036114,82.32575191756274
19.67188152792336,2.4729034857913406,70.46670031575215,76.91316629386066,67.47830321916048
24.254716499166157,2.4783921813789362,94.70496018395673,58.3752172471967,66.57628491388297
16.07383860694538,8.33117248208244,61.49773029455431,77.43375017749831,71.1379284314138
18.153308769538054,6.986774986265801,60.655235201254165,71.6224878346991,66.17999942977217
15.790495426928189,5.707588822922074,51.55670414422557,65.56500303342229,53.49313445412578
7.4668036583452455,4.229474357111522,82.58334126879424,47.84262260441197,55.07273403914815
22.228659227322147,8.894804867317974,68.42631718618806,93.196252914428,78.96926311553067
9.861626148343962,4.532005966803719,93.21791249198185,66.98707892927935,69.83651270306446
2.6808470600807075,8.349394955244193,73.66049533457786,51.6773507092459,60.16194305062456
20.0732242854007,4.952214177131966,98.40967139573608,62.06556105263738,68.62288170831496
6.95909902339737,4.392499864824169,59.27627578515606,64.84778515173562,54.89945864995228
28.3328403618816,5.164118071026458,93.43115839778054,89.65227373401245,87.39778837791458
28.710000156072446,3.7124008674772786,88.82984263958708,84.01686283368412,84.76425623211598
27.61620292617256,7.72848442158626,88.5460922322026,86.15829361848039,87.61681739658557
12.364443607152444,5.5244835108323125,92.23916140584438,40.661875865718834,57.993071935721574
2.432785262808288,3.0899142563213555,88.05119954714993,64.96923989078569,60.15354448591099
27.99291975245631,9.096171159471115,81.31101608157077,68.88064909811942,76.70167227321011
13.989156152884801,4.455020992358903,56.56224388411938,41.1515366093834,50.9280259097158
29.06633493322275,5.891975750025898,51.6263089745626,55.58879252470206,60.779270146164215
28.98135935849908,9.158248998680923,96.04239239078434,85.6173893873281,97.199803147216
25.884264753086082,6.618141963225929,80.8325157260369,48.22658234373994,66.94736320755746
10.244568977948399,2.0520823663752767,89.82686454880881,72.11860788715549,65.33087001707439
12.782736400853906,9.458489112521276,74.0761175756275,52.91211232103425,58.39380884679265
25.831826802471994,6.6493724776427605,55.86540944811972,40.727246478633596,49.986742835005025
10.873816144375775,4.014150531913775,56.259289610127524,54.472087455972485,46.17280021294663
6.74579690721059,2.2534486539704854,84.27826436144858,98.55242529460322,75.34271680650492
17.590435348833804,8.146226703432664,71.51529474497313,88.09222671297937,78.72606807579729
28.212333676501867,6.580654803356621,60.02623633501683,97.574598659262,75.9681655496336
21.488834306899243,5.801149827786894,74.57972733707184,69.27124263558174,73.03133912851926
17.96171276250222,9.045033247458619,53.21044685375671,46.584171920650206,53.82505078435308
4.720941825581519,8.097374901020777,79.09857009571994,72.87756933842158,67.73139164772601
19.220202347576752,2.365073917594761,63.449670221754886,67.26264007359765,65.91466748202889
29.721507802919373,3.805498610159934,89.87795503185941,90.66142496437695,89.06376395221632
5.922352426622673,3.236402258330192,65.51809794617868,45.88495484705467,46.67434157169513
16.513230266184628,7.695516633154092,72.76100745409006,69.29446822130669,66.45443837232165
26.566446013982752,1.3017919126220145,50.58102699540503,49.00291988163906,45.42081289366587
22.741521297117725,6.129007163841849,53.62234438972794,59.480555613403595,57.89097987579111
21.516440747867502,7.862128171666215,69.62467782033424,84.24142464326798,76.04140670316713
21.66955435163906,8.890890730855745,73.99694173585618,68.561087762126,70.07665926044596
12.065752234153145,4.078735738443167,80.00102740596519,62.553297108746165,62.73348651371203
10.220571639405815,8.391315742048116,64.58312893546517,63.66857671420212,61.79857273790128
24.66211235339838,1.995685632596865,84.74909430632712,67.5668061043592,70.3287482566533
24.68317505101706,8.618070625610663,93.00611985946023,87.10099263022342,86.38984782402375
26.278024920242903,2.147397960987842,88.99254944466749,93.52508133641406,84.33666026474859
27.570735471581195,4.575585615043305,51.980941267417855,97.3200811902357,76.79435185149687
16.317587168106257,8.175658292015981,74.02534736289145,87.2142031753177,73.84964869729562
16.04245625124159,2.349256846138964,55.246508920908745,58.924413744880766,57.50130450314332
24.352265011069704,3.0632625570937733,62.10225079312637,81.28808236519254,69.18247525694154
20.198990061777423,7.500273115537596,99.33312966335733,66.25618744332351,78.91528787973442
21.655072563215693,7.480328828914669,57.12477714507566,55.28023732276307,62.527447773892284
24.28219474421083,6.770328695967676,74.9444076725678,90.45229476555537,82.01039395611238
26.920149570891855,7.2455360002039,80.90778671590596,42.3055809377395,68.79151833826701
11.463864391843003,5.884519990128366,85.12324852720519,94.1057195281254,79.9075175452314
12.516322673918433,3.266191530162575,77.98243417434571,67.68864787748404,62.05009369387813
4.631494315544332,4.111263941535275,50.48854237095918,78.23208860849682,56.473031201002414
18.19184394789287,2.634379451212831,66.3230654121996,79.56123533234697,63.327593908431986
3.0063836663087784,9.176055052002654,75.88558216923558,93.70706444239218,75.04620234684279
15.036744507708885,6.250526152895084,54.39332495724167,78.20018093003245,63.97942616960986
17.194049771812146,4.607662750872759,67.53134656045904,76.8360150856037,66.94211737047746
10.023155059591964,5.1580522327971945,51.66015543956833,43.999122433641396,45.45970902805206
18.5433312959323,9.525550056506338,53.928924857751035,71.10448131671225,60.459313129229365
2.854006998293384,2.380162628044722,69.8461638100798,49.010140049022496,46.20977775360631
3.0457492849780037,6.276068488151175,56.63578770215302,84.24602612328914,61.59689110449025
25.03281569847043,5.5529981099601935,78.3770424130779,70.73331524876048,74.26174967141984
12.08533795951536,6.503088118911831,84.47324845686329,80.8136667525012,71.34779266781452
5.557694354252774,1.1629916543875645,90.02933495545415,42.50037403614306,56.2466003557971
16.622811281534524,8.849115180497364,60.007512212240506,45.087520962748194,53.591322530363804
23.559819486761103,9.38906454235251,58.37412911295349,82.97940328376094,77.688272480608
8.04298876991161,6.086198652302881,55.228392016720015,44.325060159920405,48.44521589830895
19.440933322932008,7.26985741489203,81.82151247718184,44.27540366591552,61.389612513545
4.389729019825504,9.302494430595662,85.32378632434506,40.72650851409325,62.9750253729851
3.4470881927210155,7.3651477088205874,51.5793072412821,97.39008389796881,62.514848859451554
16.877929683908143,2.3728513862283522,96.81061231218449,84.25050156754043,81.14475472045122
17.137783405082985,6.186595241501319,52.59856418257362,61.19508451012385,60.63619627441952
19.848037241949783,6.460435417445703,77.06481676505352,57.792134877259315,64.45220921124215
22.330557344234524,4.817176041721474,85.45302597254582,60.982193784750976,74.45012193965104
29.323858224950968,7.627998120622506,93.54845618730428,86.47921187087091,88.85877017409352
16.45640975243347,9.409303132921133,85.70434660662139,79.68223666422486,80.36477667010865
11.042781242354888,9.330116616160987,90.08640415348958,51.11173407204808,67.6018864455715
24.265213453523703,5.057554342637189,66.97250962714031,50.44656012004506,60.39410465577777
9.583303035338078,2.019142412566797,90.7412556873256,45.90373898280384,59.35936218188301
14.291199779757811,9.863570790661012,54.00574231923376,79.61816318208028,70.1317663268706
4.196778677583447,8.550082778013408,94.74083280302638,85.86235973330416,72.90501318213269
2.7098208156328103,2.1219641308294017,77.37961880768681,55.90278569950024,56.832521219362924
28.9541556109819,9.28757694355635,90.86488849812469,41.256697661854766,67.06809174622033
25.407443374341764,8.829067258559155,72.615914225915,44.93030004858564,68.00541383557234
21.487277770623542,5.669542514134649,82.17888475982625,98.07160209070183,87.77380367326377
13.450682443599558,6.321478921704363,76.32013304680567,57.72668664864521,59.56991673747682
6.852240961983682,4.591024334831173,86.5794760877666,86.15338887028801,71.54544801031179
6.380237194790409,1.492854749398282,54.08149910152948,77.47981413125584,51.28311956077593
9.00680114860867,4.016775174813109,53.01760419952819,62.91637837917375,51.5936220791813
17.378346611771374,8.225681037382103,62.355161700507324,52.341235731733306,58.74286320527556
22.008685835601746,1.0416882070414257,57.97723400565942,47.283185089564384,53.57931431653906
20.485526548096477,4.001492545220298,93.58917832961009,76.900778082332,81.68146294264965
9.838149114486399,4.58351824231849,60.960699367902215,86.47802683826728,69.612180671447
28.736227858569436,5.836560426441306,98.79326279095656,78.63425521246785,84.53514622388377
22.66111366748152,9.278700547714845,66.84478958855534,71.81812799494949,72.09318875736244
17.52191347031922,4.1171139492936515,59.10589578443496,42.517073405898174,45.51288803796676
19.12818089456186,4.122578817066049,89.48492535712396,98.10932665566303,81.82294951166973
13.748801747978117,7.637511232987736,82.9353887750438,87.92285149927447,81.5961192763703
8.93646770603241,5.069961468008264,74.90978582265694,57.56932220205788,63.626629476569235
11.967235002235324,3.021443406459838,77.76817754688156,98.79821976153104,72.03418072045757
23.219691093002336,5.07195564519424,85.96008891361319,76.11289537817933,75.42398783972658
2.4030176816331643,2.2677131834181985,61.422737066564935,74.94535949243479,54.864905014788825
5.250033934193654,2.58748287855601,99.8166958028371,84.88439076577193,74.9399581424463
3.288073976609077,5.4853099546553175,98.73965810733915,88.70618728540825,74.7402475979386
3.140406464931164,4.770329045540931,82.51628431734684,79.38871643989016,68.24733129519379
25.9528963523082,9.2336131096129,59.97712254645725,47.685744781972005,60.841857600426934
21.702420062640662,4.261545092049698,84.01141212156458,60.296050359669906,68.58096148711944
15.276867214445105,6.225295152502391,53.60992044895879,95.685018419563,72.5324225950896
4.739356498228041,6.690378591275773,51.532625110290304,53.476936710631115,48.50414744442755
15.765244503271306,1.1178501092950026,62.884144425560685,62.330021430250795,54.624891188145874
15.25720958185584,6.971836348150395,73.13114783696582,65.92461297665176,66.22973005610864
6.849652357480425,2.6023237018277627,93.41362527041903,66.36429938166714,64.99912477408674
14.147846178663245,9.649632857225097,86.3584534883154,76.77637494967152,76.5424576346
13.158132563126456,2.3379645497780164,87.13532605999904,96.58455026468246,77.26524780393102
19.243802745462062,4.731617113543214,71.27466672240377,54.4415627099503,65.86259653323711
